,Unnamed: 0,AGEE,nombreEstado,AGEM,nombreMunicipio,CLG,nombreLocalidad,AGEB,manzana,CP,poblacionTotal,numeroKinder,numeroPrimaria,numeroSecundaria,numeroEduBasica,escolaridad,economicamenteActiva,solteros,casados,divorciados,totalHogares,poblacionHogares,totalViviendas,poblacionViviendas,promedioOcupacionVivienda,viviendasPisoNotierra,dosDorm,tresCuartos,serviciosDisponibles,internetPosesion,computadoraPosesion,automovilPosesion,celularPosesion,AGEB.1,AGEE.1,clase
98,144,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,2,20290.0,63,6.0,7.0,3.0,16.0,13.28,30.0,16.0,26.0,8.0,18.0,63.0,19,0.0,3.5,18.0,13.0,18.0,18.0,8.0,12.0,14.0,14.0,0322,1,0
99,145,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,3,20290.0,19,0.0,0.0,3.0,3.0,9.94,12.0,9.0,8.0,5.0,5.0,19.0,11,0.0,3.8,5.0,4.0,5.0,5.0,15.0,4.0,4.0,5.0,0322,1,3
100,146,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,4,20290.0,64,0.0,5.0,4.0,10.0,12.83,22.0,28.0,20.0,10.0,22.0,64.0,22,0.0,2.91,20.0,16.0,21.0,22.0,13.0,15.0,18.0,19.0,0322,1,0
101,147,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,5,20290.0,138,8.0,15.0,6.0,34.0,9.28,52.0,38.0,61.0,11.0,34.0,138.0,43,0.0,4.06,34.0,27.0,31.0,34.0,5.0,12.0,19.0,26.0,0322,1,2
102,148,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,7,20290.0,161,5.0,30.0,10.0,50.0,8.450000000000001,74.0,58.0,46.0,16.0,34.0,161.0,40,0.0,4.74,34.0,29.0,33.0,34.0,4.0,7.0,13.0,26.0,0322,1,2
103,150,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,9,20290.0,40,6.0,3.0,0.0,10.0,13.8,18.0,11.0,15.0,4.0,14.0,40.0,15,0.0,2.86,14.0,10.0,14.0,14.0,6.0,9.0,10.0,13.0,0322,1,3
104,151,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,10,20290.0,47,4.0,14.0,8.0,7.0,12.75,23.0,14.0,20.0,3.0,15.0,47.0,17,0.0,3.13,13.0,9.0,13.0,13.0,9.0,11.0,11.0,12.0,0322,1,3
105,152,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,11,20290.0,45,6.0,3.0,8.0,7.0,13.21,14.0,17.0,18.0,4.0,12.0,45.0,17,0.0,3.75,12.0,12.0,12.0,12.0,8.0,9.0,10.0,9.0,0322,1,3
106,153,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,12,20290.0,136,4.0,12.0,3.0,29.0,9.25,60.0,47.0,42.0,21.0,34.0,136.0,43,0.0,4.0,34.0,29.0,31.0,34.0,8.0,13.0,21.0,25.0,0322,1,2
107,154,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,13,20290.0,135,3.0,10.0,4.0,22.0,9.19,72.0,54.0,51.0,12.0,35.0,135.0,44,0.0,3.86,35.0,29.0,32.0,35.0,7.0,14.0,19.0,23.0,0322,1,2
108,155,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,15,20290.0,128,4.0,17.0,4.0,33.0,11.91,47.0,42.0,44.0,13.0,35.0,128.0,40,0.0,3.66,34.0,26.0,35.0,35.0,16.0,21.0,27.0,33.0,0322,1,2
109,159,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,19,20290.0,34,3.0,3.0,0.0,7.0,10.26,17.0,9.0,15.0,3.0,13.0,34.0,21,0.0,2.62,12.0,9.0,13.0,13.0,3.0,5.0,6.0,8.0,0322,1,3
110,160,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,21,20290.0,120,5.0,8.0,6.0,20.0,8.51,60.0,39.0,58.0,9.0,30.0,120.0,34,0.0,4.0,30.0,24.0,30.0,30.0,7.0,13.0,16.0,22.0,0322,1,2
111,161,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,22,20290.0,149,5.0,12.0,9.0,32.0,8.139999999999999,77.0,56.0,54.0,16.0,33.0,149.0,37,0.0,4.52,32.0,22.0,27.0,32.0,7.0,10.0,16.0,15.0,0322,1,2
112,162,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,23,20290.0,193,5.0,16.0,11.0,43.0,9.23,95.0,70.0,86.0,5.0,43.0,193.0,48,0.0,4.49,43.0,34.0,40.0,43.0,11.0,17.0,29.0,34.0,0322,1,1
113,163,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,24,20290.0,86,6.0,5.0,3.0,10.0,12.66,43.0,40.0,30.0,9.0,26.0,86.0,28,0.0,3.31,26.0,24.0,26.0,26.0,20.0,19.0,23.0,22.0,0322,1,2
114,164,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,25,20290.0,122,3.0,6.0,5.0,19.0,13.46,61.0,46.0,47.0,15.0,36.0,122.0,45,0.0,3.39,36.0,31.0,36.0,36.0,24.0,28.0,35.0,31.0,0322,1,2
115,165,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,26,20290.0,96,0.0,7.0,3.0,12.0,12.12,51.0,37.0,37.0,12.0,28.0,96.0,37,0.0,3.43,27.0,22.0,27.0,27.0,19.0,21.0,22.0,25.0,0322,1,2
116,166,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,27,20290.0,38,0.0,14.0,3.0,4.0,12.35,19.0,20.0,12.0,5.0,10.0,38.0,11,0.0,3.8,10.0,10.0,10.0,10.0,3.0,5.0,8.0,8.0,0322,1,3
117,168,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,29,20290.0,15,0.0,3.0,0.0,6.0,15.11,7.0,3.0,6.0,0.0,5.0,15.0,6,0.0,3.0,5.0,3.0,4.0,5.0,15.0,3.0,18.0,5.0,0322,1,3
118,169,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,30,20290.0,61,0.0,14.0,4.0,9.0,11.83,19.0,30.0,19.0,7.0,16.0,61.0,17,0.0,3.81,15.0,13.0,16.0,16.0,8.0,11.0,10.0,13.0,0322,1,0
119,171,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0322,32,20290.0,178,9.0,15.0,8.0,36.0,7.64,75.0,58.0,74.0,15.0,41.0,175.0,46,0.0,4.2700000000000005,41.0,33.0,38.0,41.0,7.0,13.0,17.0,26.0,0322,1,2
120,173,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,1,20298.0,162,6.0,10.0,9.0,31.0,8.950000000000003,84.0,56.0,68.0,16.0,44.0,162.0,49,0.0,3.68,44.0,38.0,39.0,44.0,7.0,15.0,24.0,36.0,0337,1,2
121,174,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,2,20298.0,120,8.0,13.0,8.0,36.0,8.94,45.0,39.0,39.0,13.0,32.0,120.0,34,0.0,3.75,32.0,30.0,32.0,32.0,8.0,15.0,17.0,24.0,0337,1,2
122,177,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,5,20298.0,138,4.0,17.0,9.0,38.0,8.76,64.0,47.0,52.0,10.0,33.0,138.0,37,0.0,4.18,33.0,28.0,31.0,33.0,8.0,13.0,18.0,27.0,0337,1,2
123,178,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,6,20298.0,61,3.0,3.0,8.0,12.0,9.29,29.0,20.0,27.0,4.0,18.0,61.0,20,0.0,3.39,18.0,18.0,18.0,18.0,3.0,7.0,13.0,13.0,0337,1,0
124,181,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,9,20298.0,158,11.0,18.0,8.0,41.0,8.31,62.0,44.0,63.0,18.0,36.0,158.0,43,0.0,4.39,36.0,28.0,32.0,35.0,7.0,10.0,14.0,23.0,0337,1,2
125,182,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,10,20298.0,123,7.0,14.0,7.0,34.0,8.51,51.0,41.0,44.0,11.0,27.0,123.0,31,0.0,4.56,27.0,23.0,24.0,27.0,6.0,9.0,12.0,23.0,0337,1,0
126,183,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,11,20298.0,88,5.0,7.0,5.0,19.0,9.78,36.0,29.0,32.0,13.0,25.0,88.0,32,0.0,3.52,25.0,20.0,23.0,25.0,9.0,10.0,14.0,17.0,0337,1,0
127,184,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,12,20298.0,137,4.0,14.0,9.0,34.0,8.719999999999999,63.0,49.0,51.0,12.0,33.0,137.0,37,0.0,4.15,33.0,30.0,32.0,33.0,8.0,10.0,14.0,22.0,0337,1,2
128,186,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,14,20298.0,28,0.0,0.0,8.0,4.0,10.96,11.0,14.0,10.0,5.0,5.0,28.0,8,0.0,5.6,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,0337,1,3
129,188,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,16,20298.0,106,6.0,19.0,6.0,34.0,8.11,47.0,32.0,35.0,11.0,33.0,106.0,37,0.0,3.21,33.0,26.0,31.0,33.0,3.0,5.0,19.0,26.0,0337,1,2
130,189,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,17,20298.0,86,3.0,10.0,4.0,17.0,10.29,35.0,32.0,32.0,9.0,19.0,86.0,23,0.0,4.53,19.0,18.0,19.0,19.0,8.0,9.0,13.0,14.0,0337,1,0
131,190,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,18,20298.0,72,6.0,8.0,4.0,16.0,8.88,32.0,26.0,30.0,4.0,19.0,72.0,29,0.0,3.79,19.0,16.0,16.0,19.0,4.0,7.0,10.0,13.0,0337,1,0
132,191,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0337,19,20298.0,20,6.0,14.0,0.0,3.0,9.35,10.0,6.0,7.0,4.0,6.0,20.0,6,0.0,3.33,6.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,0337,1,3
133,193,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,1,20299.0,46,6.0,5.0,3.0,12.0,9.47,19.0,15.0,18.0,4.0,13.0,46.0,14,0.0,3.54,13.0,9.0,13.0,13.0,7.0,8.0,11.0,10.0,0341,1,3
134,194,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,2,20299.0,52,0.0,5.0,5.0,11.0,11.39,20.0,23.0,15.0,8.0,16.0,52.0,19,0.0,3.25,16.0,13.0,16.0,16.0,8.0,11.0,11.0,14.0,0341,1,0
135,195,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,3,20299.0,185,4.0,21.0,8.0,39.0,10.23,82.0,58.0,78.0,18.0,50.0,185.0,57,0.0,3.7,50.0,44.0,46.0,50.0,20.0,24.0,32.0,37.0,0341,1,1
136,197,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,5,20299.0,61,6.0,3.0,8.0,7.0,10.37,32.0,25.0,27.0,4.0,15.0,61.0,15,0.0,4.07,15.0,12.0,15.0,15.0,7.0,8.0,11.0,11.0,0341,1,3
137,198,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,6,20299.0,169,10.0,16.0,10.0,40.0,9.58,82.0,57.0,56.0,26.0,46.0,169.0,49,0.0,3.67,46.0,39.0,45.0,46.0,11.0,21.0,28.0,40.0,0341,1,1
138,199,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,7,20299.0,55,6.0,5.0,0.0,8.0,10.33,27.0,15.0,28.0,4.0,15.0,55.0,19,0.0,3.67,15.0,14.0,14.0,15.0,5.0,9.0,10.0,13.0,0341,1,3
139,201,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,9,20299.0,190,6.0,21.0,12.0,44.0,8.52,92.0,70.0,58.0,30.0,49.0,190.0,53,0.0,3.88,49.0,39.0,47.0,49.0,9.0,17.0,27.0,34.0,0341,1,1
140,203,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,11,20299.0,27,6.0,3.0,8.0,6.0,10.67,12.0,11.0,6.0,5.0,10.0,27.0,13,0.0,2.7,10.0,4.0,10.0,10.0,5.0,6.0,4.0,10.0,0341,1,3
141,204,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,12,20299.0,170,6.0,12.0,7.0,37.0,8.78,77.0,52.0,73.0,14.0,49.0,170.0,58,0.0,3.47,49.0,40.0,45.0,47.0,5.0,10.0,27.0,35.0,0341,1,1
142,205,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,13,20299.0,87,6.0,8.0,3.0,23.0,10.37,37.0,23.0,38.0,6.0,22.0,87.0,22,0.0,3.95,22.0,18.0,22.0,22.0,7.0,11.0,15.0,12.0,0341,1,0
143,206,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,14,20299.0,55,6.0,4.0,0.0,15.0,11.2,22.0,15.0,23.0,5.0,15.0,55.0,19,0.0,3.67,15.0,10.0,15.0,15.0,15.0,6.0,10.0,9.0,0341,1,0
144,207,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,15,20299.0,185,11.0,18.0,5.0,43.0,8.93,90.0,53.0,74.0,20.0,47.0,185.0,53,0.0,3.94,47.0,38.0,40.0,47.0,14.0,17.0,27.0,32.0,0341,1,1
145,208,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,16,20299.0,55,6.0,14.0,3.0,8.0,8.46,25.0,19.0,26.0,4.0,17.0,55.0,17,0.0,3.24,16.0,13.0,16.0,17.0,7.0,8.0,15.0,13.0,0341,1,0
146,209,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,17,20299.0,60,6.0,8.0,8.0,15.0,11.82,28.0,12.0,26.0,9.0,17.0,60.0,21,0.0,3.53,17.0,13.0,17.0,17.0,5.0,7.0,13.0,12.0,0341,1,0
147,210,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,18,20299.0,156,9.0,7.0,11.0,32.0,8.739999999999998,78.0,58.0,58.0,18.0,38.0,156.0,42,0.0,4.109999999999999,38.0,33.0,35.0,38.0,8.0,15.0,22.0,31.0,0341,1,2
148,211,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,19,20299.0,76,3.0,9.0,6.0,20.0,11.28,29.0,26.0,22.0,8.0,18.0,70.0,22,0.0,3.89,18.0,11.0,18.0,18.0,6.0,8.0,9.0,13.0,0341,1,0
149,212,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,20,20299.0,58,3.0,14.0,3.0,13.0,10.53,23.0,17.0,25.0,6.0,18.0,58.0,21,0.0,3.22,18.0,13.0,17.0,18.0,5.0,8.0,12.0,15.0,0341,1,0
150,214,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0341,22,20299.0,67,4.0,4.0,8.0,12.0,9.739999999999998,39.0,24.0,26.0,7.0,17.0,67.0,18,0.0,3.94,17.0,13.0,15.0,17.0,6.0,8.0,7.0,14.0,0341,1,3
151,218,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,2,20326.0,91,6.0,11.0,3.0,20.0,9.55,35.0,28.0,40.0,6.0,26.0,91.0,32,0.0,3.5,26.0,22.0,26.0,26.0,8.0,10.0,14.0,18.0,0356,1,0
152,219,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,3,20326.0,83,6.0,6.0,3.0,13.0,9.6,30.0,34.0,28.0,11.0,24.0,83.0,29,0.0,3.46,24.0,21.0,23.0,24.0,9.0,13.0,15.0,17.0,0356,1,0
153,220,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,4,20326.0,46,0.0,4.0,3.0,7.0,11.77,25.0,20.0,19.0,3.0,12.0,46.0,13,0.0,3.83,12.0,11.0,12.0,12.0,5.0,5.0,8.0,10.0,0356,1,3
154,221,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,5,20326.0,78,3.0,7.0,3.0,16.0,11.25,37.0,27.0,31.0,7.0,22.0,78.0,22,0.0,3.55,22.0,20.0,21.0,22.0,10.0,12.0,16.0,15.0,0356,1,0
155,222,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,6,20326.0,39,3.0,14.0,8.0,9.0,12.57,20.0,12.0,17.0,3.0,11.0,39.0,11,0.0,3.55,11.0,8.0,10.0,11.0,6.0,7.0,7.0,10.0,0356,1,3
156,223,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,7,20326.0,21,0.0,14.0,0.0,3.0,12.22,14.0,7.0,10.0,5.0,6.0,21.0,8,0.0,3.5,6.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,0356,1,3
157,224,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,8,20326.0,166,10.0,20.0,6.0,45.0,10.36,69.0,41.0,71.0,15.0,43.0,166.0,48,0.0,3.86,42.0,34.0,41.0,43.0,11.0,17.0,30.0,33.0,0356,1,1
158,225,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,9,20326.0,85,6.0,7.0,3.0,15.0,9.7,38.0,28.0,36.0,9.0,20.0,85.0,21,0.0,4.25,20.0,19.0,20.0,19.0,10.0,12.0,15.0,11.0,0356,1,0
159,226,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,10,20326.0,31,6.0,0.0,8.0,4.0,11.56,14.0,9.0,19.0,0.0,10.0,31.0,11,0.0,3.1,10.0,6.0,10.0,10.0,5.0,5.0,9.0,7.0,0356,1,3
160,227,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,11,20326.0,101,7.0,10.0,5.0,23.0,10.12,44.0,42.0,37.0,4.0,25.0,101.0,30,0.0,4.04,25.0,20.0,24.0,24.0,8.0,10.0,18.0,15.0,0356,1,0
161,230,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,18,20326.0,159,4.0,11.0,8.0,32.0,9.13,60.0,56.0,66.0,13.0,41.0,159.0,49,0.0,3.88,41.0,32.0,41.0,41.0,4.0,13.0,25.0,26.0,0356,1,1
162,234,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,24,20326.0,44,6.0,5.0,4.0,15.0,10.03,18.0,19.0,8.0,6.0,12.0,44.0,15,0.0,3.67,12.0,11.0,12.0,12.0,5.0,7.0,9.0,9.0,0356,1,3
163,235,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0356,25,20326.0,185,5.0,14.0,10.0,39.0,9.88,71.0,71.0,57.0,28.0,47.0,185.0,47,0.0,3.94,47.0,36.0,45.0,47.0,12.0,20.0,28.0,35.0,0356,1,1
164,240,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,1,,53,6.0,3.0,4.0,8.0,10.38,22.0,21.0,20.0,8.0,18.0,53.0,20,0.0,2.94,18.0,16.0,18.0,18.0,6.0,7.0,8.0,10.0,0360,1,0
165,241,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,2,,82,6.0,7.0,5.0,19.0,8.370000000000001,42.0,31.0,20.0,17.0,17.0,82.0,17,0.0,4.819999999999999,16.0,14.0,16.0,16.0,5.0,5.0,8.0,12.0,0360,1,0
166,242,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,3,,92,6.0,10.0,4.0,17.0,11.56,41.0,31.0,40.0,8.0,26.0,92.0,31,0.0,3.54,26.0,20.0,24.0,26.0,12.0,15.0,18.0,17.0,0360,1,0
167,244,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,5,,96,6.0,7.0,8.0,17.0,9.01,39.0,21.0,39.0,18.0,30.0,93.0,42,0.0,3.1,30.0,19.0,24.0,30.0,3.0,6.0,11.0,19.0,0360,1,0
168,245,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,6,,77,6.0,9.0,3.0,15.0,9.31,29.0,28.0,30.0,7.0,19.0,77.0,25,0.0,4.05,19.0,12.0,17.0,19.0,4.0,5.0,9.0,9.0,0360,1,0
169,247,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,8,,107,3.0,12.0,4.0,27.0,8.56,47.0,32.0,34.0,15.0,28.0,104.0,31,0.0,3.71,28.0,19.0,26.0,28.0,8.0,10.0,12.0,18.0,0360,1,0
170,248,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,9,,110,7.0,10.0,8.0,23.0,8.629999999999999,45.0,41.0,33.0,15.0,30.0,110.0,35,0.0,3.67,30.0,25.0,28.0,30.0,9.0,12.0,14.0,23.0,0360,1,2
171,249,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,10,,92,5.0,15.0,3.0,28.0,8.28,38.0,24.0,26.0,17.0,25.0,92.0,31,0.0,3.68,24.0,17.0,23.0,25.0,4.0,8.0,11.0,14.0,0360,1,0
172,250,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,11,,79,4.0,8.0,6.0,20.0,7.64,27.0,29.0,31.0,5.0,16.0,79.0,18,0.0,4.94,16.0,12.0,13.0,16.0,0.0,14.0,6.0,8.0,0360,1,3
173,251,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,12,,118,4.0,11.0,3.0,21.0,9.739999999999998,51.0,39.0,47.0,14.0,27.0,118.0,32,0.0,4.37,27.0,24.0,26.0,27.0,7.0,10.0,14.0,19.0,0360,1,0
174,252,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,13,,66,3.0,4.0,7.0,16.0,8.89,26.0,23.0,22.0,9.0,21.0,63.0,27,0.0,3.0,21.0,13.0,20.0,21.0,15.0,7.0,6.0,14.0,0360,1,0
175,253,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,14,,92,6.0,8.0,4.0,16.0,9.1,43.0,36.0,27.0,14.0,25.0,89.0,29,0.0,3.56,25.0,22.0,25.0,25.0,6.0,9.0,12.0,15.0,0360,1,0
176,254,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,15,,105,6.0,5.0,5.0,19.0,9.68,42.0,36.0,41.0,13.0,33.0,105.0,37,0.0,3.18,33.0,27.0,29.0,33.0,8.0,12.0,18.0,18.0,0360,1,2
177,256,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,17,,153,6.0,12.0,6.0,29.0,8.209999999999999,78.0,50.0,60.0,20.0,44.0,153.0,44,0.0,3.48,43.0,29.0,34.0,42.0,10.0,13.0,19.0,27.0,0360,1,2
178,257,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,18,,133,7.0,13.0,3.0,28.0,9.57,56.0,45.0,50.0,10.0,34.0,130.0,40,0.0,3.82,33.0,32.0,34.0,34.0,8.0,11.0,20.0,23.0,0360,1,2
179,258,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,19,,114,5.0,9.0,6.0,22.0,7.78,50.0,46.0,34.0,16.0,30.0,114.0,34,0.0,3.8,30.0,26.0,30.0,30.0,4.0,7.0,9.0,15.0,0360,1,2
180,260,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0360,21,,115,3.0,9.0,10.0,23.0,7.85,50.0,44.0,42.0,13.0,32.0,112.0,39,0.0,3.5,32.0,21.0,26.0,32.0,4.0,6.0,8.0,20.0,0360,1,0
181,267,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,5,,81,6.0,12.0,8.0,25.0,9.89,31.0,24.0,35.0,5.0,22.0,81.0,25,0.0,3.68,22.0,20.0,22.0,21.0,8.0,12.0,13.0,13.0,0375,1,0
182,271,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,10,,40,6.0,7.0,4.0,13.0,8.67,21.0,13.0,14.0,4.0,13.0,40.0,16,0.0,3.08,13.0,7.0,10.0,13.0,3.0,3.0,4.0,7.0,0375,1,3
183,272,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,11,,63,4.0,4.0,8.0,12.0,9.6,32.0,22.0,21.0,9.0,16.0,63.0,24,0.0,3.94,16.0,13.0,15.0,16.0,3.0,5.0,8.0,11.0,0375,1,3
184,273,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,12,,94,8.0,10.0,4.0,27.0,10.07,45.0,29.0,28.0,14.0,28.0,94.0,40,0.0,3.36,27.0,21.0,22.0,28.0,5.0,9.0,14.0,19.0,0375,1,0
185,274,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,13,,76,6.0,4.0,7.0,13.0,10.0,35.0,32.0,23.0,15.0,22.0,76.0,24,0.0,3.45,22.0,17.0,22.0,22.0,7.0,13.0,15.0,16.0,0375,1,0
186,277,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,17,,140,4.0,15.0,4.0,29.0,10.92,61.0,50.0,42.0,20.0,37.0,137.0,46,0.0,3.7,37.0,33.0,36.0,37.0,11.0,17.0,25.0,32.0,0375,1,2
187,278,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,18,,89,6.0,9.0,3.0,18.0,10.239999999999998,47.0,25.0,37.0,12.0,25.0,89.0,27,0.0,3.56,25.0,21.0,25.0,25.0,9.0,12.0,15.0,24.0,0375,1,0
188,279,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,19,,123,7.0,14.0,4.0,30.0,8.8,55.0,41.0,43.0,13.0,34.0,123.0,35,0.0,3.62,32.0,23.0,31.0,34.0,10.0,13.0,17.0,23.0,0375,1,2
189,282,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,0375,24,,113,8.0,10.0,7.0,28.0,8.92,50.0,34.0,38.0,20.0,33.0,113.0,48,0.0,3.42,33.0,25.0,32.0,30.0,10.0,13.0,14.0,20.0,0375,1,2
190,284,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,1,,159,10.0,23.0,7.0,45.0,9.56,62.0,45.0,56.0,17.0,35.0,156.0,42,0.0,4.46,35.0,31.0,34.0,34.0,9.0,14.0,16.0,20.0,038A,1,2
191,285,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,2,,120,4.0,14.0,4.0,26.0,8.639999999999999,48.0,42.0,38.0,18.0,35.0,120.0,42,0.0,3.43,34.0,24.0,33.0,35.0,9.0,10.0,19.0,18.0,038A,1,2
192,286,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,3,,91,6.0,11.0,3.0,18.0,7.9,28.0,38.0,27.0,11.0,21.0,91.0,36,0.0,4.33,21.0,18.0,21.0,21.0,7.0,10.0,10.0,13.0,038A,1,0
193,290,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,7,,131,6.0,7.0,6.0,25.0,9.31,59.0,51.0,41.0,16.0,38.0,131.0,50,0.0,3.45,38.0,33.0,35.0,37.0,7.0,15.0,19.0,24.0,038A,1,2
194,291,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,8,,65,6.0,5.0,3.0,12.0,9.04,20.0,21.0,22.0,13.0,19.0,65.0,27,0.0,3.42,19.0,16.0,18.0,19.0,6.0,5.0,8.0,10.0,038A,1,0
195,292,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,9,,156,7.0,19.0,8.0,46.0,8.850000000000003,70.0,46.0,61.0,11.0,44.0,156.0,49,0.0,3.55,44.0,33.0,42.0,44.0,6.0,16.0,21.0,39.0,038A,1,1
196,293,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,038A,10,,41,0.0,4.0,0.0,6.0,10.71,16.0,11.0,20.0,3.0,11.0,41.0,15,0.0,3.73,11.0,10.0,10.0,11.0,4.0,6.0,8.0,10.0,038A,1,3
